	path	cpd	path_class	lipid_core
9430	map01100	C05430	Global_maps	Prenol Lipids [PR]
9431	map01100	C05431	Global_maps	Prenol Lipids [PR]
9432	map01100	C05432	Global_maps	Prenol Lipids [PR]
9433	map01100	C05433	Global_maps	Prenol Lipids [PR]
9434	map01100	C05435	Global_maps	Prenol Lipids [PR]
9435	map01100	C05437	Global_maps	Sterols [ST]
9436	map01100	C05439	Global_maps	Sterols [ST]
9437	map01100	C05440	Global_maps	Sterols [ST]
9438	map01100	C05441	Global_maps	Sterols [ST]
9439	map01100	C05442	Global_maps	Sterols [ST]
9440	map01100	C05443	Global_maps	Sterols [ST]
9441	map01100	C05444	Global_maps	Sterols [ST]
9442	map01100	C05445	Global_maps	Sterols [ST]
9443	map01100	C05446	Global_maps	Sterols [ST]
9445	map01100	C05448	Global_maps	Sterols [ST]
9447	map01100	C05451	Global_maps	Sterols [ST]
9448	map01100	C05452	Global_maps	Sterols [ST]
9449	map01100	C05453	Global_maps	Sterols [ST]
9450	map01100	C05454	Global_maps	Sterols [ST]
9451	map01100	C05455	Global_maps	Sterols [ST]
9454	map01100	C05479	Global_maps	Sterols [ST]
9455	map01100	C05480	Global_maps	Sterols [ST]
9457	map01100	C05488	Global_maps	Sterols [ST]
9458	map01100	C05500	Global_maps	Sterols [ST]
9459	map01100	C05501	Global_maps	Sterols [ST]
9460	map01100	C05502	Global_maps	Sterols [ST]
9506	map01100	C05623	Global_maps	Polyketides [PR]
9507	map01100	C05625	Global_maps	Polyketides [PR]
9509	map01100	C05631	Global_maps	Polyketides [PR]
9522	map01100	C05668	Global_maps	Fatty Acyls [FA]
9529	map01100	C05681	Global_maps	Sphingolipids [SP]
9538	map01100	C05715	Global_maps	Fatty Acyls [FA]
9544	map01100	C05745	Global_maps	Fatty Acyls [FA]
9545	map01100	C05746	Global_maps	Fatty Acyls [FA]
9546	map01100	C05747	Global_maps	Fatty Acyls [FA]
9547	map01100	C05748	Global_maps	Fatty Acyls [FA]
9548	map01100	C05749	Global_maps	Fatty Acyls [FA]
9549	map01100	C05750	Global_maps	Fatty Acyls [FA]
9550	map01100	C05751	Global_maps	Fatty Acyls [FA]
9551	map01100	C05752	Global_maps	Fatty Acyls [FA]
9552	map01100	C05753	Global_maps	Fatty Acyls [FA]
9553	map01100	C05754	Global_maps	Fatty Acyls [FA]
9554	map01100	C05755	Global_maps	Fatty Acyls [FA]
9555	map01100	C05756	Global_maps	Fatty Acyls [FA]
9556	map01100	C05757	Global_maps	Fatty Acyls [FA]
9557	map01100	C05758	Global_maps	Fatty Acyls [FA]
9558	map01100	C05759	Global_maps	Fatty Acyls [FA]
9559	map01100	C05760	Global_maps	Fatty Acyls [FA]
9561	map01100	C05762	Global_maps	Fatty Acyls [FA]
9562	map01100	C05763	Global_maps	Fatty Acyls [FA]
9563	map01100	C05764	Global_maps	Fatty Acyls [FA]
9587	map01100	C05840	Global_maps	Fatty Acyls [FA]
9603	map01100	C05903	Global_maps	Polyketides [PR]
9604	map01100	C05904	Global_maps	Polyketides [PR]
9605	map01100	C05905	Global_maps	Polyketides [PR]
9606	map01100	C05906	Global_maps	Polyketides [PR]
9619	map01100	C05951	Global_maps	Fatty Acyls [FA]
9620	map01100	C05952	Global_maps	Fatty Acyls [FA]
9621	map01100	C05953	Global_maps	Fatty Acyls [FA]
9622	map01100	C05954	Global_maps	Fatty Acyls [FA]
9623	map01100	C05955	Global_maps	Fatty Acyls [FA]
9624	map01100	C05956	Global_maps	Fatty Acyls [FA]
9625	map01100	C05957	Global_maps	Fatty Acyls [FA]
9626	map01100	C05958	Global_maps	Fatty Acyls [FA]
9627	map01100	C05961	Global_maps	Fatty Acyls [FA]
9628	map01100	C05962	Global_maps	Fatty Acyls [FA]
9629	map01100	C05963	Global_maps	Fatty Acyls [FA]
9630	map01100	C05964	Global_maps	Fatty Acyls [FA]
9631	map01100	C05965	Global_maps	Fatty Acyls [FA]
9632	map01100	C05966	Global_maps	Fatty Acyls [FA]
9634	map01100	C05979	Global_maps	Fatty Acyls [FA]
9635	map01100	C05980	Global_maps	Glycerophospholipids [GP]
9637	map01100	C05989	Global_maps	Fatty Acyls [FA]
9639	map01100	C05998	Global_maps	Fatty Acyls [FA]
9640	map01100	C06000	Global_maps	Fatty Acyls [FA]
9642	map01100	C06002	Global_maps	Fatty Acyls [FA]
9643	map01100	C06006	Global_maps	Fatty Acyls [FA]
9644	map01100	C06007	Global_maps	Fatty Acyls [FA]
9645	map01100	C06010	Global_maps	Fatty Acyls [FA]
9657	map01100	C06037	Global_maps	Glycerolipids [GL]
9658	map01100	C06040	Global_maps	Glycerolipids [GL]
9667	map01100	C06070	Global_maps	Prenol Lipids [PR]
9668	map01100	C06071	Global_maps	Prenol Lipids [PR]
9671	map01100	C06087	Global_maps	Prenol Lipids [PR]
9672	map01100	C06089	Global_maps	Prenol Lipids [PR]
9673	map01100	C06090	Global_maps	Prenol Lipids [PR]
9674	map01100	C06093	Global_maps	Prenol Lipids [PR]
9675	map01100	C06094	Global_maps	Prenol Lipids [PR]
9676	map01100	C06095	Global_maps	Prenol Lipids [PR]
9677	map01100	C06098	Global_maps	Prenol Lipids [PR]
9678	map01100	C06099	Global_maps	Prenol Lipids [PR]
9680	map01100	C06104	Global_maps	Fatty Acyls [FA]
9683	map01100	C06124	Global_maps	Sphingolipids [SP]
9684	map01100	C06125	Global_maps	Sphingolipids [SP]
9685	map01100	C06128	Global_maps	Sphingolipids [SP]
9686	map01100	C06142	Global_maps	Fatty Acyls [FA]
9714	map01100	C06201	Global_maps	Fatty Acyls [FA]
9725	map01100	C06304	Global_maps	Prenol Lipids [PR]
9743	map01100	C06394	Global_maps	Prenol Lipids [PR]
9753	map01100	C06423	Global_maps	Fatty Acyls [FA]
9754	map01100	C06424	Global_maps	Fatty Acyls [FA]
9755	map01100	C06426	Global_maps	Fatty Acyls [FA]
9756	map01100	C06427	Global_maps	Fatty Acyls [FA]
9763	map01100	C06462	Global_maps	Fatty Acyls [FA]
9776	map01100	C06551	Global_maps	Fatty Acyls [FA]
9781	map01100	C06561	Global_maps	Polyketides [PR]
9782	map01100	C06563	Global_maps	Polyketides [PR]
9789	map01100	C06571	Global_maps	Polyketides [PR]
9790	map01100	C06575	Global_maps	Prenol Lipids [PR]
9814	map01100	C06614	Global_maps	Fatty Acyls [FA]
9816	map01100	C06616	Global_maps	Polyketides [PR]
9818	map01100	C06624	Global_maps	Polyketides [PR]
9819	map01100	C06627	Global_maps	Polyketides [PR]
9823	map01100	C06633	Global_maps	Polyketides [PR]
9825	map01100	C06653	Global_maps	Polyketides [PR]
9826	map01100	C06654	Global_maps	Polyketides [PR]
9839	map01100	C06689	Global_maps	Polyketides [PR]
9843	map01100	C06715	Global_maps	Fatty Acyls [FA]
9851	map01100	C06749	Global_maps	Fatty Acyls [FA]
9855	map01100	C06755	Global_maps	Fatty Acyls [FA]
9860	map01100	C06762	Global_maps	Fatty Acyls [FA]
9866	map01100	C06800	Global_maps	Polyketides [PR]
9869	map01100	C06866	Global_maps	Fatty Acyls [FA]
9872	map01100	C06972	Global_maps	Polyketides [PR]
9916	map01100	C07394	Global_maps	Prenol Lipids [PR]
9921	map01100	C07578	Global_maps	Polyketides [PR]
9931	map01100	C08057	Global_maps	Polyketides [PR]
9935	map01100	C08276	Global_maps	Fatty Acyls [FA]
9939	map01100	C08362	Global_maps	Fatty Acyls [FA]
9940	map01100	C08491	Global_maps	Fatty Acyls [FA]
9941	map01100	C08579	Global_maps	Prenol Lipids [PR]
9942	map01100	C08586	Global_maps	Prenol Lipids [PR]
9943	map01100	C08588	Global_maps	Prenol Lipids [PR]
9945	map01100	C08590	Global_maps	Prenol Lipids [PR]
9946	map01100	C08601	Global_maps	Prenol Lipids [PR]
9947	map01100	C08606	Global_maps	Prenol Lipids [PR]
9948	map01100	C08607	Global_maps	Prenol Lipids [PR]
9949	map01100	C08613	Global_maps	Prenol Lipids [PR]
9950	map01100	C08614	Global_maps	Prenol Lipids [PR]
9951	map01100	C08650	Global_maps	Polyketides [PR]
9952	map01100	C08813	Global_maps	Sterols [ST]
9953	map01100	C08814	Global_maps	Sterols [ST]
9954	map01100	C08821	Global_maps	Sterols [ST]
9955	map01100	C08830	Global_maps	Sterols [ST]
9961	map01100	C09621	Global_maps	Prenol Lipids [PR]
9962	map01100	C09629	Global_maps	Prenol Lipids [PR]
9964	map01100	C09704	Global_maps	Prenol Lipids [PR]
9965	map01100	C09727	Global_maps	Polyketides [PR]
9966	map01100	C09762	Global_maps	Polyketides [PR]
9967	map01100	C09804	Global_maps	Prenol Lipids [PR]
9976	map01100	C09821	Global_maps	Fatty Acyls [FA]
9980	map01100	C10208	Global_maps	Polyketides [PR]
9983	map01100	C10503	Global_maps	Polyketides [PR]
9990	map01100	C10784	Global_maps	Polyketides [PR]
9994	map01100	C11135	Global_maps	Sterols [ST]
9999	map01100	C11354	Global_maps	Fatty Acyls [FA]
10000	map01100	C11382	Global_maps	Prenol Lipids [PR]
10014	map01100	C11455	Global_maps	Sterols [ST]
10021	map01100	C11508	Global_maps	Sterols [ST]
10023	map01100	C11521	Global_maps	Saccharolipids [SL]
10024	map01100	C11522	Global_maps	Sterols [ST]
10025	map01100	C11523	Global_maps	Sterols [ST]
10044	map01100	C11811	Global_maps	Prenol Lipids [PR]
10047	map01100	C11853	Global_maps	Prenol Lipids [PR]
10048	map01100	C11857	Global_maps	Prenol Lipids [PR]
10049	map01100	C11858	Global_maps	Prenol Lipids [PR]
10050	map01100	C11859	Global_maps	Prenol Lipids [PR]
10051	map01100	C11860	Global_maps	Prenol Lipids [PR]
10052	map01100	C11861	Global_maps	Prenol Lipids [PR]
10053	map01100	C11862	Global_maps	Prenol Lipids [PR]
10054	map01100	C11863	Global_maps	Prenol Lipids [PR]
10055	map01100	C11864	Global_maps	Prenol Lipids [PR]
10060	map01100	C11878	Global_maps	Prenol Lipids [PR]
10061	map01100	C11882	Global_maps	Prenol Lipids [PR]
10063	map01100	C11894	Global_maps	Prenol Lipids [PR]
10064	map01100	C11895	Global_maps	Prenol Lipids [PR]
10065	map01100	C11897	Global_maps	Prenol Lipids [PR]
10068	map01100	C11901	Global_maps	Prenol Lipids [PR]
10092	map01100	C11967	Global_maps	Polyketides [PR]
10093	map01100	C11968	Global_maps	Polyketides [PR]
10100	map01100	C11983	Global_maps	Polyketides [PR]
10101	map01100	C11984	Global_maps	Polyketides [PR]
10102	map01100	C11989	Global_maps	Polyketides [PR]
10103	map01100	C11990	Global_maps	Polyketides [PR]
10104	map01100	C11991	Global_maps	Polyketides [PR]
10105	map01100	C11992	Global_maps	Polyketides [PR]
10106	map01100	C11993	Global_maps	Polyketides [PR]
10107	map01100	C11994	Global_maps	Polyketides [PR]
10108	map01100	C11996	Global_maps	Polyketides [PR]
10111	map01100	C11999	Global_maps	Polyketides [PR]
10121	map01100	C12126	Global_maps	Sphingolipids [SP]
10122	map01100	C12137	Global_maps	Polyketides [PR]
10123	map01100	C12144	Global_maps	Sphingolipids [SP]
10138	map01100	C12348	Global_maps	Fatty Acyls [FA]
10139	map01100	C12354	Global_maps	Fatty Acyls [FA]
10190	map01100	C12833	Global_maps	Fatty Acyls [FA]
10192	map01100	C12835	Global_maps	Fatty Acyls [FA]
10195	map01100	C13431	Global_maps	Prenol Lipids [PR]
10196	map01100	C13433	Global_maps	Prenol Lipids [PR]
10198	map01100	C13455	Global_maps	Prenol Lipids [PR]
10199	map01100	C13508	Global_maps	Glycerolipids [GL]
10202	map01100	C13632	Global_maps	Polyketides [PR]
10206	map01100	C14143	Global_maps	Fatty Acyls [FA]
10208	map01100	C14145	Global_maps	Fatty Acyls [FA]
10209	map01100	C14151	Global_maps	Prenol Lipids [PR]
10211	map01100	C14153	Global_maps	Prenol Lipids [PR]
10212	map01100	C14154	Global_maps	Prenol Lipids [PR]
10213	map01100	C14155	Global_maps	Prenol Lipids [PR]
10214	map01100	C14156	Global_maps	Prenol Lipids [PR]
10219	map01100	C14748	Global_maps	Fatty Acyls [FA]
10220	map01100	C14749	Global_maps	Fatty Acyls [FA]
10221	map01100	C14768	Global_maps	Fatty Acyls [FA]
10222	map01100	C14769	Global_maps	Fatty Acyls [FA]
10223	map01100	C14770	Global_maps	Fatty Acyls [FA]
10224	map01100	C14771	Global_maps	Fatty Acyls [FA]
10225	map01100	C14772	Global_maps	Fatty Acyls [FA]
10226	map01100	C14773	Global_maps	Fatty Acyls [FA]
10227	map01100	C14774	Global_maps	Fatty Acyls [FA]
10228	map01100	C14775	Global_maps	Fatty Acyls [FA]
10229	map01100	C14776	Global_maps	Fatty Acyls [FA]
10230	map01100	C14781	Global_maps	Fatty Acyls [FA]
10231	map01100	C14782	Global_maps	Fatty Acyls [FA]
10232	map01100	C14812	Global_maps	Fatty Acyls [FA]
10233	map01100	C14813	Global_maps	Fatty Acyls [FA]
10234	map01100	C14814	Global_maps	Fatty Acyls [FA]
10235	map01100	C14822	Global_maps	Fatty Acyls [FA]
10236	map01100	C14823	Global_maps	Fatty Acyls [FA]
10237	map01100	C14825	Global_maps	Fatty Acyls [FA]
10238	map01100	C14826	Global_maps	Fatty Acyls [FA]
10239	map01100	C14827	Global_maps	Fatty Acyls [FA]
10244	map01100	C15493	Global_maps	Prenol Lipids [PR]
10251	map01100	C15525	Global_maps	Polyketides [PR]
10279	map01100	C15776	Global_maps	Sterols [ST]
10280	map01100	C15777	Global_maps	Sterols [ST]
10282	map01100	C15780	Global_maps	Sterols [ST]
10283	map01100	C15781	Global_maps	Sterols [ST]
10286	map01100	C15785	Global_maps	Sterols [ST]
10314	map01100	C15816	Global_maps	Sterols [ST]
10315	map01100	C15857	Global_maps	Prenol Lipids [PR]
10316	map01100	C15858	Global_maps	Prenol Lipids [PR]
10317	map01100	C15867	Global_maps	Prenol Lipids [PR]
10318	map01100	C15874	Global_maps	Prenol Lipids [PR]
10319	map01100	C15877	Global_maps	Prenol Lipids [PR]
10320	map01100	C15878	Global_maps	Prenol Lipids [PR]
10321	map01100	C15879	Global_maps	Prenol Lipids [PR]
10322	map01100	C15881	Global_maps	Prenol Lipids [PR]
10325	map01100	C15884	Global_maps	Prenol Lipids [PR]
10326	map01100	C15885	Global_maps	Prenol Lipids [PR]
10327	map01100	C15886	Global_maps	Prenol Lipids [PR]
10328	map01100	C15887	Global_maps	Prenol Lipids [PR]
10329	map01100	C15888	Global_maps	Prenol Lipids [PR]
10330	map01100	C15892	Global_maps	Prenol Lipids [PR]
10331	map01100	C15895	Global_maps	Prenol Lipids [PR]
10332	map01100	C15898	Global_maps	Prenol Lipids [PR]
10333	map01100	C15900	Global_maps	Prenol Lipids [PR]
10334	map01100	C15902	Global_maps	Prenol Lipids [PR]
10335	map01100	C15903	Global_maps	Prenol Lipids [PR]
10336	map01100	C15905	Global_maps	Prenol Lipids [PR]
10340	map01100	C15970	Global_maps	Prenol Lipids [PR]
10359	map01100	C16157	Global_maps	Prenol Lipids [PR]
10375	map01100	C16241	Global_maps	Fatty Acyls [FA]
10383	map01100	C16317	Global_maps	Fatty Acyls [FA]
10385	map01100	C16328	Global_maps	Fatty Acyls [FA]
10388	map01100	C16332	Global_maps	Fatty Acyls [FA]
10391	map01100	C16336	Global_maps	Fatty Acyls [FA]
10431	map01100	C16677	Global_maps	Prenol Lipids [PR]
10432	map01100	C16678	Global_maps	Prenol Lipids [PR]
10433	map01100	C16681	Global_maps	Prenol Lipids [PR]
10434	map01100	C16682	Global_maps	Prenol Lipids [PR]
10443	map01100	C16829	Global_maps	Prenol Lipids [PR]
10445	map01100	C16850	Global_maps	Fatty Acyls [FA]
10458	map01100	C17339	Global_maps	Sterols [ST]
10499	map01100	C18043	Global_maps	Sterols [ST]
10500	map01100	C18044	Global_maps	Sterols [ST]
10509	map01100	C18202	Global_maps	Fatty Acyls [FA]
10510	map01100	C18218	Global_maps	Fatty Acyls [FA]
10512	map01100	C18232	Global_maps	Fatty Acyls [FA]
11041	map01110	C00022	Global_maps	Fatty Acyls [FA]
11042	map01110	C00024	Global_maps	Fatty Acyls [FA]
11049	map01110	C00033	Global_maps	Fatty Acyls [FA]
11050	map01110	C00036	Global_maps	Fatty Acyls [FA]
11053	map01110	C00042	Global_maps	Fatty Acyls [FA]
11069	map01110	C00083	Global_maps	Fatty Acyls [FA]
11074	map01110	C00091	Global_maps	Fatty Acyls [FA]
11081	map01110	C00100	Global_maps	Fatty Acyls [FA]
11084	map01110	C00109	Global_maps	Fatty Acyls [FA]
11091	map01110	C00129	Global_maps	Prenol Lipids [PR]
11095	map01110	C00136	Global_maps	Fatty Acyls [FA]
11097	map01110	C00141	Global_maps	Fatty Acyls [FA]
11104	map01110	C00157	Global_maps	Glycerophospholipids [GP]
11124	map01110	C00235	Global_maps	Prenol Lipids [PR]
11134	map01110	C00269	Global_maps	Glycerophospholipids [GP]
11138	map01110	C00322	Global_maps	Fatty Acyls [FA]
11141	map01110	C00332	Global_maps	Fatty Acyls [FA]
11142	map01110	C00341	Global_maps	Prenol Lipids [PR]
11144	map01110	C00350	Global_maps	Glycerophospholipids [GP]
11145	map01110	C00353	Global_maps	Prenol Lipids [PR]
11148	map01110	C00356	Global_maps	Fatty Acyls [FA]
11153	map01110	C00389	Global_maps	Polyketides [PR]
11158	map01110	C00400	Global_maps	Prenol Lipids [PR]
11160	map01110	C00407	Global_maps	Fatty Acyls [FA]
11164	map01110	C00416	Global_maps	Glycerophospholipids [GP]
11166	map01110	C00418	Global_maps	Fatty Acyls [FA]
11168	map01110	C00430	Global_maps	Fatty Acyls [FA]
11171	map01110	C00448	Global_maps	Prenol Lipids [PR]
11182	map01110	C00509	Global_maps	Polyketides [PR]
11184	map01110	C00521	Global_maps	Prenol Lipids [PR]
11186	map01110	C00527	Global_maps	Fatty Acyls [FA]
11187	map01110	C00540	Global_maps	Fatty Acyls [FA]
11188	map01110	C00553	Global_maps	Prenol Lipids [PR]
11194	map01110	C00630	Global_maps	Fatty Acyls [FA]
11198	map01110	C00641	Global_maps	Glycerolipids [GL]
11200	map01110	C00666	Global_maps	Fatty Acyls [FA]
11202	map01110	C00671	Global_maps	Fatty Acyls [FA]
11204	map01110	C00681	Global_maps	Glycerophospholipids [GP]
11205	map01110	C00683	Global_maps	Fatty Acyls [FA]
11212	map01110	C00741	Global_maps	Fatty Acyls [FA]
11216	map01110	C00751	Global_maps	Prenol Lipids [PR]
11221	map01110	C00774	Global_maps	Polyketides [PR]
11227	map01110	C00810	Global_maps	Fatty Acyls [FA]
11229	map01110	C00814	Global_maps	Polyketides [PR]
11237	map01110	C00843	Global_maps	Prenol Lipids [PR]
11239	map01110	C00848	Global_maps	Prenol Lipids [PR]
11241	map01110	C00858	Global_maps	Polyketides [PR]
11242	map01110	C00859	Global_maps	Prenol Lipids [PR]
11245	map01110	C00877	Global_maps	Fatty Acyls [FA]
11255	map01110	C00961	Global_maps	Polyketides [PR]
11256	map01110	C00964	Global_maps	Prenol Lipids [PR]
11258	map01110	C00974	Global_maps	Polyketides [PR]
11267	map01110	C01054	Global_maps	Prenol Lipids [PR]
11274	map01110	C01107	Global_maps	Fatty Acyls [FA]
11278	map01110	C01123	Global_maps	Prenol Lipids [PR]
11279	map01110	C01126	Global_maps	Prenol Lipids [PR]
11282	map01110	C01143	Global_maps	Fatty Acyls [FA]
11284	map01110	C01164	Global_maps	Sterols [ST]
11289	map01110	C01180	Global_maps	Fatty Acyls [FA]
11291	map01110	C01189	Global_maps	Sterols [ST]
11296	map01110	C01226	Global_maps	Fatty Acyls [FA]
11297	map01110	C01230	Global_maps	Prenol Lipids [PR]
11300	map01110	C01241	Global_maps	Glycerophospholipids [GP]
11303	map01110	C01263	Global_maps	Polyketides [PR]
11304	map01110	C01265	Global_maps	Polyketides [PR]
11316	map01110	C01414	Global_maps	Prenol Lipids [PR]
11318	map01110	C01433	Global_maps	Prenol Lipids [PR]
11322	map01110	C01457	Global_maps	Polyketides [PR]
11323	map01110	C01477	Global_maps	Polyketides [PR]
11326	map01110	C01499	Global_maps	Prenol Lipids [PR]
11327	map01110	C01500	Global_maps	Prenol Lipids [PR]
11328	map01110	C01512	Global_maps	Prenol Lipids [PR]
11330	map01110	C01514	Global_maps	Polyketides [PR]
11334	map01110	C01561	Global_maps	Sterols [ST]
11335	map01110	C01562	Global_maps	Polyketides [PR]
11342	map01110	C01617	Global_maps	Polyketides [PR]
11344	map01110	C01661	Global_maps	Polyketides [PR]
11346	map01110	C01694	Global_maps	Sterols [ST]
11347	map01110	C01699	Global_maps	Prenol Lipids [PR]
11348	map01110	C01701	Global_maps	Polyketides [PR]
11350	map01110	C01724	Global_maps	Sterols [ST]
11355	map01110	C01745	Global_maps	Polyketides [PR]
11358	map01110	C01753	Global_maps	Sterols [ST]
11362	map01110	C01765	Global_maps	Prenol Lipids [PR]
11363	map01110	C01767	Global_maps	Prenol Lipids [PR]
11366	map01110	C01789	Global_maps	Sterols [ST]
11374	map01110	C01852	Global_maps	Prenol Lipids [PR]
11376	map01110	C01902	Global_maps	Sterols [ST]
11377	map01110	C01907	Global_maps	Polyketides [PR]
11378	map01110	C01912	Global_maps	Polyketides [PR]
11384	map01110	C01943	Global_maps	Sterols [ST]
11385	map01110	C01944	Global_maps	Fatty Acyls [FA]
11386	map01110	C01946	Global_maps	Polyketides [PR]
11388	map01110	C02004	Global_maps	Prenol Lipids [PR]
11391	map01110	C02034	Global_maps	Prenol Lipids [PR]
11392	map01110	C02035	Global_maps	Prenol Lipids [PR]
11394	map01110	C02059	Global_maps	Prenol Lipids [PR]
11398	map01110	C02094	Global_maps	Prenol Lipids [PR]
11403	map01110	C02141	Global_maps	Sterols [ST]
11412	map01110	C02344	Global_maps	Prenol Lipids [PR]
